,0
574,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
575,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
576,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
577,"#URGENTE 

¡DOS NUEVOS CASOS DE CORONAVIRUS EN LA PREMIER LEAGUE TRAS UN COMUNICADO OFICIAL! 

(AQUÍ LOS DETALLES)
https://t.co/WviWqxZ3os https://t.co/M2zx9d71Px"
578,RT @JuanPablo_Alban: Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos so…
579,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
580,RT @eluniversocom: (Ampliación)  Casos de #coronavirusenEcuador según datos difundidos este lunes 25 de mayo de 2020 por las autoridades de…
581,"RT @eluniversocom: Distribución de los casos de #coronavirusenEcuador, según información oficial difundida este lunes 25 de mayo de 2020. ►…"
582,"RT @ASotomayorEcu: Hemos avanzado mucho.
Hemos alcanzado un sinnúmero de objetivos.
Sabemos que queda mucho por hacer, pero ahora es tiempo…"
583,"RT @PichinchaGob: INFORME | A través del #COEPichincha, presentamos los datos actualizados sobre la situación del coronavirus (#COVID19) po…"
584,"RT @Expresoec: Debido a la emergencia del #coronavirus, Michela Pincay cerrará su local de Guayarte. Los detalles. 👇 https://t.co/28SuFqDy9m"
585,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
586,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
587,"RT @GKecuador: Para hacer una mascarilla de tela que cumpla con las regulaciones del CDC se necesitan:
- Dos rectángulos de tela de 25x15cm…"
588,RT @teleamazonasec: ¿Se acerca una segunda ola de COVID-19? Esta es la respuesta de la Organización Mundial de la Salud-&gt;  https://t.co/5yt…
589,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
590,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
591,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
592,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
593,"RT @PichinchaGob: INFORME | A través del #COEPichincha, presentamos los datos actualizados sobre la situación del coronavirus (#COVID19) po…"
594,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
595,"El virus de China tiene una tasa de supervivencia superior al 99% !
Por @ACTBrigitte

#ATENCION 
#Guayaquil 
#Ecuador 
#coronavirus 
#cuarentena https://t.co/YSeg0Us7g3"
596,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
597,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
598,RT @anniecanizares: 🛑La ⁦@cruzrojaecuador⁩ está estudiando el uso del plasma inmune en pacientes que han superado el coronavirus. La OPS ha…
599,"#Noticias #Internacional 
Miles de venezolanos desplazados por Sudamérica vuelven huyendo del coronavirus. Leer más https://t.co/rJqeuaDkld https://t.co/tYOCADLXfK"
600,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
601,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
602,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
603,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
604,"Para hacer una mascarilla de tela que cumpla con las regulaciones del CDC se necesitan:
- Dos rectángulos de tela de 25x15cm
- Dos elásticos de 15 cm
- Aguja, hilo y tijeras
Sigue estos cuatro pasos para hacerlo.
https://t.co/YGiKJvscLK"
605,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
606,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
607,RT @wilfridolaz: ¿En serio? Lo pide el que ha co-gobernado con Lenín Moreno y que con CREO votaron juntitos de la mano a favor de esa nefas…
608,"La provincia Tsáchilas registra 889 casos positivos de COVID-19: 
- 807 contagiados en Santo Domingo
- 82 contagiados en La Concordia 

Hasta la presente fecha existen 66 fallecidos por coronavirus y 11 
decesos probables del virus. 

Fuente: COE https://t.co/J2U3Cy6899"
609,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
610,"RT @LaReinaDeNarnia: Lenin Moreno, gobierna al país de manera virtual ya que al ser una persona con discapacidad pertenece al grupo vulnera…"
611,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
612,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
613,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
614,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
615,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
616,"Mascarillas Doble Protección  
Disponibles en blanco y negro 
#ventasguayaquil #Guayaquil #coronavirus #salimosmasfuertes https://t.co/USNRrD7FSA"
617,"🌎 #INTERNACIONAL ➡️ El primer ministro de 🇯🇵 #Japón, #ShinzoAbe, levantó este lunes el estado de emergencia impuesto en el país para combatir la pandemia de coronavirus, tras una fuerte caída del número de nuevos… https://t.co/HEHflXTkIM"
618,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
619,"RT @DiarioExtraEc: En la cooperativa Guayas y Quil 2, en el Guasmo Sur de Guayaquil, algunos ‘tricimoteros’ se pusieron ‘pilas’ para hacer…"
620,"RT @ntubay: La @espol también va tras una vacuna contra el Covid-19. 
Más que a la competencia global, apunta a crear una plataforma para p…"
621,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
622,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
623,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
624,"En estos tiempos el peligro no es tener coronavirus, es infectarse del odio, del insulto, del chisme, de la acusación sin sustento, de la calumnia soterrada,  del me han dicho, que pulula asqueroso y artero por todas partes. Tapémonos los oídos a todo eso."
625,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
626,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
627,"RT @alfaT801: No permiten reunirse, no permiten despedirnos de nuestros muertos por el coronavirus, no permiten abrir parques, no permiten…"
628,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
629,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
630,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
631,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
632,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
633,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
634,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
635,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
636,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
637,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
638,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
639,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
640,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
641,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
642,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
643,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
644,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
645,"RT @eluniversocom: Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere e…"
646,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
647,"RT @RollaCarola: ¿Que hacer?
Tengo tos, fiebre, malestar general, dolor de garganta (PUEDE O NO SER CORONAVIRUS) paracetamol, hidratación l…"
648,"Pacientes con coronavirus dejan de ser infecciosos después de 11 días, incluso si aún dan positivo en pruebas, sugiere estudio. ► https://t.co/3H5R9YjAIS https://t.co/SamFAUvPVU"
649,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
650,"RT @eluniversocom: Coronavirus sacude, pero no tumba a las librerías y al sector editorial de #Ecuador  ► https://t.co/Y0JUOBGAwd https://t…"
651,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
652,"RT @Expresoec: El ministro de Exteriores chino criticó a las autoridades estadounidenses, pero también llamó a trabajar en conjunto en el m…"
653,RT @pameaguirre1: Frente al nuevo coronavirus urge una respuesta global y una cooperación multilateral para los desafíos cada vez mayores q…
654,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
655,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
656,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
657,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
658,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
659,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
660,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
661,"RT @eluniversocom: Coronavirus sacude, pero no tumba a las librerías y al sector editorial de #Ecuador  ► https://t.co/Y0JUOBGAwd https://t…"
662,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
663,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
664,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
665,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
666,"RT @Expresoec: El ministro de Exteriores chino criticó a las autoridades estadounidenses, pero también llamó a trabajar en conjunto en el m…"
667,RT @DiarioExtraEc: ¡Michela Pincay tuvo que cerrar su local de Guayarte! https://t.co/x2GUhRwGBl https://t.co/LAMFnuPKxu
668,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
669,"""#Cuenca cumple su primer día en #semaforoamarillo con reanudación de los recorridos del #Tranvia y reapertura de Catedral"". https://t.co/UMeIpG2P5s"
670,"RT @Expresoec: El ministro de Exteriores chino criticó a las autoridades estadounidenses, pero también llamó a trabajar en conjunto en el m…"
671,"RT @servifumi: ¡A PRUEBA DE TODO TIPO DE PLAGA!
⚠️🦸‍♂️¡DESINFECTAMOS TUS ESPACIOS Y VEHÍCULOS!
-- ¡EVITA MOLESTIAS A FUTURO!
16 años en ser…"
672,"El ministro de Exteriores chino criticó a las autoridades estadounidenses, pero también llamó a trabajar en conjunto en el marco de la pandemia de #COVID19 porque ambos ""ganarán con la cooperación y perderán con la confrontación"".
 https://t.co/nyGOyQp3a1"
673,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
674,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
675,"RT @teleamazonasec: 2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
676,"2,3 millones de personas se han recuperado del #COVID19 en el mundo -&gt;https://t.co/JHirzAbGo8 https://t.co/2D60XBYFU4"
677,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
678,#Internacional | Comienza a probarse en alpacas una vacuna para el #coronavirus diseñada en #Perú &gt;&gt;&gt; https://t.co/l69YBCvB0g https://t.co/WeGzLNf9Mv
679,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
680,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
681,"El primer ministro de #Japón, #ShinzoAbe, levantó este lunes el estado de emergencia impuesto en el país para combatir la pandemia de coronavirus, tras una fuerte caída del número de nuevos casos.
“Hemos tenido un criterio muy estricto para levantar el estado de emergencia"", dijo https://t.co/LBFsVaQzrL"
682,"RT @carolgrillito: ¡ATENTI!

Aquí parte de la desgraciada historia del morenato. 

@Lenin en cambio mintiendo en la @AsambleaEcuador 

http…"
683,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
684,RT @el_telegrafo: Varios países del mundo han iniciado el lunes un lento proceso de reapertura de comercios y otras actividades públicas a…
685,"RT @manabi_noticias: #URGENTE | #MANABÍ
#Portoviejo empieza a olvidar que el #coronavirus es mortal.

Así vive la ciudad, haciéndole muecas…"
686,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
687,"ELE PUGTA  !!!!
Ya mismo asoma el primer caso de coronavirus contagiado por un Cuy. 
Ahí si cagamos...... https://t.co/wFMF8SGe68"
688,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
689,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
690,"#ATENCIÓN 
Desde hoy, lunes 25 de mayo, 8 locales entre cafeterías, heladerías y restaurantes de #Cuenca, reabriebron sus puertas luego de ser inspeccionados y cumplir con todas las medidas de bioseguridad. Fuente: @TurismoCuencaEC
#Noticias #Ecuador #Coronavirus https://t.co/KHpZi5PRIm"
691,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
692,"RT @carolgrillito: ¡ATENTI!

Aquí parte de la desgraciada historia del morenato. 

@Lenin en cambio mintiendo en la @AsambleaEcuador 

http…"
693,"URGENTE 😱 Más de 100 mil muertos por #Covid19usa  en USA. Defiéndete del #Coronavirus con DEFEND y MIND
https://t.co/7p1KFAvqIv"
694,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
695,RT @PaolaVintimilla: Quito supera a Guayaquil en contagios diarios.  https://t.co/EZabztMWSg
696,RT @wilfridolaz: ¿En serio? Lo pide el que ha co-gobernado con Lenín Moreno y que con CREO votaron juntitos de la mano a favor de esa nefas…
697,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
698,"INICIÓ EL PARO EN ECUADOR EN MEDIO DE LA PANDEMIA 

Cientos de ecuatorianos vencieron el miedo de contagiarse de coronavirus y salieron a las calles para que no se den más despidos en el sector público y privado,… https://t.co/72FfZY4Dka"
699,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
700,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
701,#Internacional | Comienza a probarse en alpacas una vacuna para el #coronavirus diseñada en #Perú &gt;&gt;&gt; https://t.co/seyKlbjvHd https://t.co/DKBIlmrt2g
702,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
703,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
704,RT @eluniversocom: Estas iglesias abrirán sus puertas en Guayaquil desde este lunes 25 de mayo ►https://t.co/FXZnRToNNY https://t.co/s9XQGZ…
705,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
706,RT @mariferguillen3: Por si acaso él #cacerolazo es contra él hambre y el desempleo. No para rogarle al coronavirus que se vaya o para pedi…
707,RT @wilfridolaz: ¿En serio? Lo pide el que ha co-gobernado con Lenín Moreno y que con CREO votaron juntitos de la mano a favor de esa nefas…
708,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
709,#Internacional | Comienza a probarse en alpacas una vacuna para el #coronavirus diseñada en #Perú &gt;&gt;&gt; https://t.co/m2xrJG4vFD https://t.co/8wHCSggPfq
710,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
711,"No sé ustedes pero yo ya estoy harta de leer “un nuevo estudio sugiere que el coronavirus...” todos los días se contradicen, ya no se sabe qué creer 😫. Yo solo sé que la vida ya no volvió  ni volverá a ser igual."
712,RT @JuanPablo_Alban: Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos so…
713,"RT @teleamazonasec: #LoMásVisto El coronavirus está “adaptado de manera única para infectar a los humanos”, según experto-&gt; https://t.co/cW…"
714,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
715,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
716,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
717,"RT @natyygav: Gente desde la Academia aportando  en la crisis de #COVIDー19 en #Quito
#Epidemiología
#saludpublica 
#Ciencia
#coronavirus"
718,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
719,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
720,"@Vice_Ec @ottosonnenh @FFAAECUADOR Son una basura, el pueblo se muere de hambre o de coronavirus, el peor gobierno de la historia en #EcuadorEnCrisis #ecuador"
721,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
722,"RT @Primicias: Alfredo Palacio, expresidente de la República, acusa al Gobierno de Rafael Correa de haber destrozado el sistema de salud pú…"
723,"RT @manabi_noticias: #URGENTE | #MANABÍ
#Portoviejo empieza a olvidar que el #coronavirus es mortal.

Así vive la ciudad, haciéndole muecas…"
724,"RT @ntubay: La @espol también va tras una vacuna contra el Covid-19. 
Más que a la competencia global, apunta a crear una plataforma para p…"
725,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
726,"#URGENTE | #MANABÍ
#Portoviejo empieza a olvidar que el #coronavirus es mortal.

Así vive la ciudad, haciéndole muecas a la #pandemia y empezando a olvidar que este virus ya ha matado a miles en #Ecuador. El caos y el no distanciamiento reinan. https://t.co/4nOaExmk9W"
727,"RT @Expresoec: Debido a la emergencia del #coronavirus, Michela Pincay cerrará su local de Guayarte. Los detalles. 👇 https://t.co/28SuFqDy9m"
728,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
729,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
730,"RT @servifumi: ¡A PRUEBA DE TODO TIPO DE PLAGA!
⚠️🦸‍♂️¡DESINFECTAMOS TUS ESPACIOS Y VEHÍCULOS!
-- ¡EVITA MOLESTIAS A FUTURO!
16 años en ser…"
731,RT @coeant: Cuando vayas a manipular tus partes íntimas por favor lávate bien las manos porque el Coronavirus puede irse por las paredes de…
732,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
733,"@EjercitoECU Empezaron las movilizaciones. Veamos en qué lado de la historia eligen estar esta vez.
#Octubre2019 los expuso como aparato de represión del gobierno.
El coronavirus les recordó que también son pueblo. Actúen pues en consecuencia, como pueblo, defendiendo al pueblo.
@FFAAECUADOR"
734,"RT @Expresoec: Debido a la emergencia del #coronavirus, Michela Pincay cerrará su local de Guayarte. Los detalles. 👇 https://t.co/28SuFqDy9m"
735,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
736,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
737,"Un nuevo estudio, realizado por especialistas en Singapur, ha revelado que los pacientes con coronavirus dejan de ser infecciosos 11 días después de contraer la enfermedad,.  descubrieron que el coronavirus ""no podía aislarse o cultivarse después del día 11 de la enfermedad"". https://t.co/nS2jcqAGAI"
738,"RT @Expresoec: #Coronavirus: Decenas de personas aprovecharon la reapertura de algunas iglesias, este 25 de mayo, para visitarlas tras casi…"
739,RT @JuanPablo_Alban: Coronavirus | De enfermedad respiratoria a multisistémica: cómo en pocas semanas cambió radicalmente lo que sabemos so…
740,"RT @eluniversocom: Aerolínea Latam anunció nuevos despidos debido al coronavirus en Ecuador, Chile, Perú y Colombia. ► https://t.co/FW80hO2…"
741,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
742,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
743,"RT @jorgeharbviteri: Coronavirus y tu Pu... madre, no vas a poder con Guayaquil... muy buen trabajo médicos y enfermeros del @OMNIHospital…"
744,"Debido a la emergencia del #coronavirus, Michela Pincay cerrará su local de Guayarte. Los detalles. 👇 https://t.co/28SuFqDy9m"
745,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
746,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
747,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
748,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
749,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
750,"¡A PRUEBA DE TODO TIPO DE PLAGA!
⚠️🦸‍♂️¡DESINFECTAMOS TUS ESPACIOS Y VEHÍCULOS!
-- ¡EVITA MOLESTIAS A FUTURO!
16 años en servicio para su tranquilidad🏠
• Inf. 0982434333📞💬 
#coronavirus #Covid_19 #Samborondon #Ecuador #guayaquil #fumigacionguayaquil #desinfeccionguayaquil https://t.co/Pi2pWV8q5P"
751,"Club confirma uno de los nuevos casos de coronavirus en la @premierleague 
https://t.co/0sCst36vtq"
752,RT @CarlosVerareal: Alarmante aumento de casos de coronavirus en Quito | Ecuavisa // Qué falló allá? https://t.co/AFV332OShM
753,"RT @espol: Diario @Expresoec destaca la labor del Laboratorio para Investigaciones Biomédicas de #ESPOL, en el cual se desarrolla un protot…"
754,"RT @Expresoec: La letalidad del coronavirus en #Quito se ha incrementado en un 226 %, desde el pasado 14 de mayo. Los detalles. ⬇️"
755,"RT @eluniversocom: Con semáforo amarillo, el transporte urbano e interparroquial en Ambato retomó sus recorridos habituales. ► https://t.co…"
756,"RT @angelrd: El PP y Cs entregan la presidencia de la Comisión para la Reconstrucción de Andalucía a VOX, el único grupo que votó en contra…"
757,"RT @Martinminguchi: Las cifras de Medellín asombran. En todo el departamento de Antioquia, que tiene 6,4 millones de habitantes hay, hasta…"
